word,ipa,source
intervention,ˌɪntɝˈvɛnʃən,cmu_dict
intrigue,"ˌɪnˈtriːg, ˈɪntriːg",cmu_dict
inventory,ˌɪnvənˈtɔri,cmu_dict
inversion,ˌɪnˈvɝːʒən,cmu_dict
invoice,ˈɪnvɔɪs,cmu_dict
ion,"ˈaɪˌɑːn, ˈaɪən",cmu_dict
irrigation,ˌɪrəˈgeɪʃən,cmu_dict
issuance,ˈɪʃuːəns,cmu_dict
issuer,ˈɪʃuːɝ,cmu_dict
itinerary,aɪˈtɪnɝˌɛri,cmu_dict
jurisdiction,"ˌdʒʊrəsˈdɪkʃən, ˌdʒʊrɪsˈdɪkʃən",cmu_dict
justification,ˌdʒəstəfəˈkeɪʃən,cmu_dict
kidney,ˈkɪdni,cmu_dict
lag,ˈlæg,cmu_dict
layout,ˈleɪˌaʊt,cmu_dict
ledger,ˈlɛdʒɝ,cmu_dict
legacy,ˈlɛgəsi,cmu_dict
legitimacy,"ləˈdʒɪtəməsi, lɪˈdʒɪtəməsi",cmu_dict
lender,ˈlɛndɝ,cmu_dict
lessee,lɛˈsiː,cmu_dict
lessor,ˈlɛsɝ,cmu_dict
lever,"ˈlɛvɝ, ˈliːvɝ",cmu_dict
leverage,"ˈlɛvɝɪdʒ, ˈlɛvrədʒ, ˈliːvɝɪdʒ",cmu_dict
levy,"ˈlɛvi, ˈliːvi",cmu_dict
liability,ˌlaɪəˈbɪlɪti,cmu_dict
liability,ˌlaɪəˈbɪlɪti,cmu_dict
liberalization,ˌlɪˌbɝːəlɪˈzeɪʃən,cmu_dict
license,ˈlaɪsəns,cmu_dict
likelihood,ˈlaɪkliːˌhʊd,cmu_dict
linguistics,lɪŋˈgwɪstɪks,cmu_dict
liquidation,ˌlɪkwɪˈdeɪʃən,cmu_dict
liquidity,"lɪˈkwɪdəti, lɪˈkwɪdɪti",cmu_dict
litigation,ˌlɪtəˈgeɪʃən,cmu_dict
locus,ˈloʊkəs,cmu_dict
login,ˈlogin,generated
logistics,ləˈdʒɪstɪks,cmu_dict
loop,ˈluːp,cmu_dict
loser,ˈluːzɝ,cmu_dict
lounge,ˈlaʊndʒ,cmu_dict
lump,ˈlʌmp,cmu_dict
luncheon,ˈlʌntʃən,cmu_dict
lure,ˈlʊr,cmu_dict
lure,ˈlʊr,cmu_dict
machinery,"məˈʃiːnɝi, məˈʃiːnri",cmu_dict
machinery,"məˈʃiːnɝi, məˈʃiːnri",cmu_dict
macro,ˈmækroʊ,cmu_dict
macroeconomics,"ˌmækroʊɛkəˈnɑːmɪks, ˌmækroʊiːkəˈnɑːmɪks",cmu_dict
magnitude,ˈmægnəˌtuːd,cmu_dict
magnitude,ˈmægnəˌtuːd,cmu_dict
mainland,"ˈmeɪnˌlænd, ˈmeɪnlənd",cmu_dict
mainstream,ˈmeɪnˌstriːm,cmu_dict
malfunction,mælˈfʌŋkʃən,cmu_dict
mandate,ˈmænˌdeɪt,cmu_dict
mandate,ˈmænˌdeɪt,cmu_dict
maneuver,məˈnuːvɝ,cmu_dict
maneuver,məˈnuːvɝ,cmu_dict
maneuver,məˈnuːvɝ,cmu_dict
manipulation,məˌnɪpjəˈleɪʃən,cmu_dict
manipulation,məˌnɪpjəˈleɪʃən,cmu_dict
manuscript,ˈmænjəˌskrɪpt,cmu_dict
manuscript,ˈmænjəˌskrɪpt,cmu_dict
marker,ˈmɑːrkɝ,cmu_dict
marker,ˈmɑːrkɝ,cmu_dict
marketer,ˈmɑːrkətɝ,cmu_dict
marketplace,"ˈmɑːrkətˌpleɪs, ˈmɑːrkɪtˌpleɪs",cmu_dict
marketplace,"ˈmɑːrkətˌpleɪs, ˈmɑːrkɪtˌpleɪs",cmu_dict
marrow,ˈmɛroʊ,cmu_dict
matrix,ˈmeɪtrɪks,cmu_dict
matrix,ˈmeɪtrɪks,cmu_dict
maturity,"məˈtʃʊrəti, mətˈjʊrɪti",cmu_dict
maturity,"məˈtʃʊrəti, mətˈjʊrɪti",cmu_dict
maximization,ˌmæksɪmɪˈzeɪʃən,cmu_dict
meantime,ˈmiːnˌtaɪm,cmu_dict
mechanism,ˈmɛkəˌnɪzəm,cmu_dict
mechanism,ˈmɛkəˌnɪzəm,cmu_dict
median,ˈmiːdiːən,cmu_dict
median,ˈmiːdiːən,cmu_dict
membrane,ˈmɛmˌbreɪn,cmu_dict
memo,ˈmɛˌmoʊ,cmu_dict
memorandum,ˌmɛmɝˈændəm,cmu_dict
mercury,ˈmɝːkjɝi,cmu_dict
mercury,ˈmɝːkjɝi,cmu_dict
merit,ˈmɛrət,cmu_dict
metabolism,məˈtæbəˌlɪzəm,cmu_dict
methodology,ˌmɛθəˈdɑːlədʒi,cmu_dict
metric,ˈmɛtrɪk,cmu_dict
migrant,ˈmaɪgrənt,cmu_dict
migrant,ˈmaɪgrənt,cmu_dict
milestone,ˈmaɪlˌstoʊn,cmu_dict
milestone,ˈmaɪlˌstoʊn,cmu_dict
militant,ˈmɪlətənt,cmu_dict
military,"ˈmɪləˌtɛri, ˈmɪlɪˌtɛri",cmu_dict
militia,"məˈlɪʃə, mɪˈlɪʃə",cmu_dict
ministry,"ˈmɪnəstri, ˈmɪnɪstri",cmu_dict
ministry,"ˈmɪnəstri, ˈmɪnɪstri",cmu_dict
mister,ˈmɪstɝ,cmu_dict
mode,ˈmoʊd,cmu_dict
mode,ˈmoʊd,cmu_dict
module,ˈmɑːdʒuːl,cmu_dict
mole,ˈmoʊl,cmu_dict
mole,ˈmoʊl,cmu_dict
mole,ˈmoʊl,cmu_dict
mole,ˈmoʊl,cmu_dict
momentum,moʊˈmɛntəm,cmu_dict
momentum,moʊˈmɛntəm,cmu_dict
monopolist,məˈnɑːpələst,cmu_dict
morale,mɝˈæl,cmu_dict
morphology,mɔrˈfɑːlədʒi,cmu_dict
mortality,mɔrˈtæləti,cmu_dict
mortality,mɔrˈtæləti,cmu_dict
mercury,ˈmɝːkjɝi,cmu_dict
mercury,ˈmɝːkjɝi,cmu_dict
merit,ˈmɛrət,cmu_dict
metabolism,məˈtæbəˌlɪzəm,cmu_dict
methodology,ˌmɛθəˈdɑːlədʒi,cmu_dict
metric,ˈmɛtrɪk,cmu_dict
migrant,ˈmaɪgrənt,cmu_dict
migrant,ˈmaɪgrənt,cmu_dict
milestone,ˈmaɪlˌstoʊn,cmu_dict
milestone,ˈmaɪlˌstoʊn,cmu_dict
militant,ˈmɪlətənt,cmu_dict
military,"ˈmɪləˌtɛri, ˈmɪlɪˌtɛri",cmu_dict
militia,"məˈlɪʃə, mɪˈlɪʃə",cmu_dict
ministry,"ˈmɪnəstri, ˈmɪnɪstri",cmu_dict
ministry,"ˈmɪnəstri, ˈmɪnɪstri",cmu_dict
mister,ˈmɪstɝ,cmu_dict
mode,ˈmoʊd,cmu_dict
mode,ˈmoʊd,cmu_dict
module,ˈmɑːdʒuːl,cmu_dict
mole,ˈmoʊl,cmu_dict
mole,ˈmoʊl,cmu_dict
mole,ˈmoʊl,cmu_dict
mole,ˈmoʊl,cmu_dict
momentum,moʊˈmɛntəm,cmu_dict
momentum,moʊˈmɛntəm,cmu_dict
monopolist,məˈnɑːpələst,cmu_dict
morale,mɝˈæl,cmu_dict
morphology,mɔrˈfɑːlədʒi,cmu_dict
mortality,mɔrˈtæləti,cmu_dict
mortality,mɔrˈtæləti,cmu_dict
motif,moʊˈtiːf,cmu_dict
multiplier,ˈmʌltəˌplaɪɝ,cmu_dict
mutation,mjuːˈteɪʃən,cmu_dict
narrative,"ˈnærətɪv, ˈnɛrətɪv",cmu_dict
narrative,"ˈnærətɪv, ˈnɛrətɪv",cmu_dict
nationalism,ˈnæʃənəˌlɪzəm,cmu_dict
native,ˈneɪtɪv,cmu_dict
negligence,"ˈnɛglədʒəns, ˈnɛglɪdʒəns",cmu_dict
negotiator,"nəˈgoʊʃiːˌeɪtɝ, nɪˈgoʊʃiːˌeɪtɝ",cmu_dict
nest,ˈnɛst,cmu_dict
neuron,ˈnʊrɑːn,cmu_dict
newsletter,ˈnuːzˌlɛtɝ,cmu_dict
newsstand,ˈnuːzˌstænd,cmu_dict
niche,"ˈnɪʃ, ˈnɪtʃ",cmu_dict
niche,"ˈnɪʃ, ˈnɪtʃ",cmu_dict
nitrogen,ˈnaɪtrədʒən,cmu_dict
node,ˈnoʊd,cmu_dict
norm,ˈnɔrm,cmu_dict
notation,noʊˈteɪʃən,cmu_dict
novice,ˈnɑːvəs,cmu_dict
occupancy,ˈɑːkjəpənsi,cmu_dict
occurrence,əˈkɝːəns,cmu_dict
odds,ˈɑːdz,cmu_dict
odds,ˈɑːdz,cmu_dict
offensive,əˈfɛnsɪv,cmu_dict
offset,"ɔfˈsɛt, ˈɔfˌsɛt",cmu_dict
offspring,ˈɔfˌsprɪŋ,cmu_dict
onset,"ˈɑːnˌsɛt, ˈɔnˌsɛt",cmu_dict
operative,ˈɑːpɝətɪv,cmu_dict
optimization,ɑːptɪmɪˈzeɪʃən,cmu_dict
ordinate,ˈordinatə,generated
orientation,ˌɔriːɛnˈteɪʃən,cmu_dict
orientation,ˌɔriːɛnˈteɪʃən,cmu_dict
oscillation,ˌɑːsəˈleɪʃən,cmu_dict
outflow,ˈaʊtˌfloʊ,cmu_dict
outlay,ˈaʊtˌleɪ,cmu_dict
oval,ˈoʊvəl,cmu_dict
overhaul,ˈoʊvɝˌhɔl,cmu_dict
oversight,ˈoʊvɝˌsaɪt,cmu_dict
oversight,ˈoʊvɝˌsaɪt,cmu_dict
overview,ˈoʊvɝvˌjuː,cmu_dict
ownership,ˈoʊnɝˌʃɪp,cmu_dict
pact,ˈpækt,cmu_dict
pant,ˈpænt,cmu_dict
par,ˈpɑːr,cmu_dict
par,ˈpɑːr,cmu_dict
paradigm,ˈpɛrəˌdaɪm,cmu_dict
parameter,pɝˈæmətɝ,cmu_dict
paramilitary,ˌpɛrəˈmɪləˌtɛri,cmu_dict
parenthesis,pɝˈɛnθəsɪs,cmu_dict
parity,ˈpɛrəti,cmu_dict
partition,pɑːrˈtɪʃən,cmu_dict
partition,pɑːrˈtɪʃən,cmu_dict
past,ˈpæst,cmu_dict
patent,ˈpætənt,cmu_dict
pathway,ˈpæθˌweɪ,cmu_dict
pathway,ˈpæθˌweɪ,cmu_dict
payable,ˈpeɪəbəl,cmu_dict
payback,ˈpeɪˌbæk,cmu_dict
payback,ˈpeɪˌbæk,cmu_dict
paycheck,ˈpeɪˌtʃɛk,cmu_dict
payoff,ˈpeɪˌɔf,cmu_dict
payoff,ˈpeɪˌɔf,cmu_dict
payout,ˈpeɪˌaʊt,cmu_dict
payroll,ˈpeɪˌroʊl,cmu_dict
payroll,ˈpeɪˌroʊl,cmu_dict
peacekeeping,ˈpiːˌskiːpɪŋ,cmu_dict
peasant,ˈpɛzənt,cmu_dict
pensioner,ˈpɛnʃənɝ,cmu_dict
peso,ˈpeɪsoʊ,cmu_dict
pest,ˈpɛst,cmu_dict
pest,ˈpɛst,cmu_dict
pesticide,ˈpɛstəˌsaɪd,cmu_dict
petition,pəˈtɪʃən,cmu_dict
pharmaceutical,ˌfɑːrməˈsuːtɪkəl,cmu_dict
phosphate,ˈfɑːsfeɪt,cmu_dict
photocopier,ˈfoʊtoʊˌkɑːpiːɝ,cmu_dict
pioneer,ˌpaɪəˈnɪr,cmu_dict
pipeline,ˈpaɪˌplaɪn,cmu_dict
placement,ˈpleɪsmənt,cmu_dict
plaintiff,"ˈpleɪntəf, ˈpleɪnəf",cmu_dict
planner,ˈplænɝ,cmu_dict
plantation,ˌplænˈteɪʃən,cmu_dict
pledge,ˈplɛdʒ,cmu_dict
plunge,ˈplʌndʒ,cmu_dict
policyholder,ˈpɑːləsiːˌhoʊldɝ,cmu_dict
policymaker,ˈpɑːləsiːˌmeɪkɝ,cmu_dict
poll,ˈpoʊl,cmu_dict
poll,ˈpoʊl,cmu_dict
populist,ˈpɑːpjələst,cmu_dict
portfolio,pɔrtˈfoʊliːˌoʊ,cmu_dict
portfolio,pɔrtˈfoʊliːˌoʊ,cmu_dict
portfolio,pɔrtˈfoʊliːˌoʊ,cmu_dict
portrayal,pɔrˈtreɪəl,cmu_dict
postgraduate,ˈpostgraduatə,generated
potassium,pəˈtæsiːəm,cmu_dict
practitioner,prækˈtɪʃənɝ,cmu_dict
precedent,ˈprɛsɪdənt,cmu_dict
precipitation,prɪˌsɪpɪˈteɪʃən,cmu_dict
precision,priːˈsɪʒən,cmu_dict
predator,ˈprɛdətɝ,cmu_dict
predecessor,ˈprɛdəˌsɛsɝ,cmu_dict
pregnancy,ˈprɛgnənsi,cmu_dict
premier,"prɛˈmɪr, priːˈmɪr",cmu_dict
premise,ˈprɛmɪs,cmu_dict
premise,ˈprɛmɪs,cmu_dict
premium,ˈpriːmiːəm,cmu_dict
premium,ˈpriːmiːəm,cmu_dict
prepayment,priːˈpeɪmənt,cmu_dict
prevalence,ˈprɛvələns,cmu_dict
preview,ˈpriːvˌjuː,cmu_dict
prey,ˈpreɪ,cmu_dict
primer,ˈpraɪmɝ,cmu_dict
privatization,ˈpraɪvətəˈzeɪʃən,cmu_dict
processor,ˈprɑːˌsɛsɝ,cmu_dict
procurement,proʊˈkjʊrmənt,cmu_dict
prod,ˈprɑːd,cmu_dict
productivity,"ˌproʊdəkˈtɪvəti, ˌproʊdəkˈtɪvɪti",cmu_dict
proficiency,prəˈfɪʃənsi,cmu_dict
profitability,ˌprɑːfɪtəˈbɪlɪti,cmu_dict
progression,prəˈgrɛʃən,cmu_dict
projector,prɑːˈdʒɛktɝ,cmu_dict
proliferation,ˌproʊlɪfɝˈeɪʃən,cmu_dict
prop,ˈprɑːp,cmu_dict
prop,ˈprɑːp,cmu_dict
proposition,ˌprɑːpəˈzɪʃən,cmu_dict
proposition,ˌprɑːpəˈzɪʃən,cmu_dict
proprietorship,prəˈpraɪətɝˌʃɪp,cmu_dict
prosecution,ˌprɑːsəˈkjuːʃən,cmu_dict
prosecution,ˌprɑːsəˈkjuːʃən,cmu_dict
prosecutor,ˈprɑːsɪˌkjuːtɝ,cmu_dict
prospectus,prəˈspɛktəs,cmu_dict
protein,ˈproʊˌtiːn,cmu_dict
protester,ˈproʊˌtɛstɝ,cmu_dict
protocol,"ˈproʊtəˌkɑːl, ˈproʊtəˌkɔl",cmu_dict
protocol,"ˈproʊtəˌkɑːl, ˈproʊtəˌkɔl",cmu_dict
proton,ˈproʊˌtɑːn,cmu_dict
prototype,ˈproʊtoʊˌtaɪp,cmu_dict
provider,prəˈvaɪdɝ,cmu_dict
proxy,ˈprɑːksi,cmu_dict
purchaser,ˈpɝːtʃəsɝ,cmu_dict
quantum,ˈkwɑːntəm,cmu_dict
quota,ˈkwoʊtə,cmu_dict
radius,ˈreɪdiːəs,cmu_dict
raid,ˈreɪd,cmu_dict
ratio,ˈreɪʃiːˌoʊ,cmu_dict
rationale,ˌræʃəˈnæl,cmu_dict
rationality,ˌræʃəˈnælɪti,cmu_dict
reactor,riːˈæktɝ,cmu_dict
realism,ˈriːəlɪzm,cmu_dict
realm,ˈrɛlm,cmu_dict
realm,ˈrɛlm,cmu_dict
realtor,"ˈriːəltɝ, ˈriːltɝ",cmu_dict
rebate,ˈriːˌbeɪt,cmu_dict
rebound,riːˈbaʊnd,cmu_dict
rebound,riːˈbaʊnd,cmu_dict
receivable,rɪˈsiːvəbəl,cmu_dict
receiver,"rəˈsiːvɝ, rɪˈsiːvɝ, riːˈsiːvɝ",cmu_dict
receiver,"rəˈsiːvɝ, rɪˈsiːvɝ, riːˈsiːvɝ",cmu_dict
receiver,"rəˈsiːvɝ, rɪˈsiːvɝ, riːˈsiːvɝ",cmu_dict
receptor,riːˈsɛptɝ,cmu_dict
recipient,"rəˈsɪpiːənt, rɪˈsɪpiːənt",cmu_dict
reconciliation,ˌrɛkənˌsɪliːˈeɪʃən,cmu_dict
reconstruction,ˌriːkənˈstrʌkʃən,cmu_dict
recruiter,rɪˈkruːtɝ,cmu_dict
recruitment,"rəˈkruːtmənt, rɪˈkruːtmənt, riːˈkruːtmənt",cmu_dict
redemption,"rɪˈdɛmpʃən, rɪˈdɛmʃən",cmu_dict
redemption,"rɪˈdɛmpʃən, rɪˈdɛmʃən",cmu_dict
redesign,ˌriːdɪˈzaɪn,cmu_dict
redundancy,rɪˈdʌndənsi,cmu_dict
redundancy,rɪˈdʌndənsi,cmu_dict
referendum,ˌrɛfɝˈɛndəm,cmu_dict
referral,rɪˈfɝːəl,cmu_dict
reformer,rɪˈfɔrmɝ,cmu_dict
reformist,rɪˈfɔrmɪst,cmu_dict
refreshment,rəˈfrɛʃmənt,cmu_dict
refreshment,rəˈfrɛʃmənt,cmu_dict
regression,rəˈgrɛʃən,cmu_dict
regulator,ˈrɛgjəˌleɪtɝ,cmu_dict
rehabilitation,"ˌriːhəˌbɪləˈteɪʃən, ˌriːəˌbɪləˈteɪʃən",cmu_dict
rein,ˈreɪn,cmu_dict
rein,ˈreɪn,cmu_dict
reinvestment,"ˌriːɪnˈvɛstmənt, ˌriːɪnˈvɛsmənt",cmu_dict
relevance,ˈrɛləvəns,cmu_dict
reliability,riːˌlaɪəˈbɪləti,cmu_dict
reliance,"rɪˈlaɪəns, riːˈlaɪəns",cmu_dict
reluctance,"rɪˈlʌktəns, riːˈlʌktəns",cmu_dict
removal,rɪˈmuːvəl,cmu_dict
renewal,rɪˈnuːəl,cmu_dict
renovation,ˌrɛnəˈveɪʃən,cmu_dict
reorganization,ˌriːɔrgənəˈzeɪʃən,cmu_dict
repayment,riːˈpeɪmənt,cmu_dict
replication,ˌrɛplɪˈkeɪʃən,cmu_dict
representation,ˌrɛprəzɛnˈteɪʃən,cmu_dict
representation,ˌrɛprəzɛnˈteɪʃən,cmu_dict
reproduction,ˌriːprəˈdʌkʃən,cmu_dict
reproduction,ˌriːprəˈdʌkʃən,cmu_dict
repurchase,riːˈpɝːtʃəs,cmu_dict
resale,ˈriːˌseɪl,cmu_dict
reservoir,"ˈrɛzəvˌwɑːr, ˈrɛzɝvˌwɑːr",cmu_dict
reservoir,"ˈrɛzəvˌwɑːr, ˈrɛzɝvˌwɑːr",cmu_dict
residue,ˈrɛzəˌduː,cmu_dict
respondent,rɪˈspɑːndənt,cmu_dict
restraint,"rɪˈstreɪnt, riːˈstreɪnt",cmu_dict
resume,"rɪˈzuːm, riːˈzuːm, ˈrɛzəˌmeɪ",cmu_dict
résumé,ˈrésumé,generated
retention,riːˈtɛnʃən,cmu_dict
revaluation,riːˈvæljuːˈeɪʃən,cmu_dict
reversal,"rɪˈvɝːsəl, riːˈvɝːsəl",cmu_dict
reviewer,riːvˈjuːɝ,cmu_dict
rhetoric,ˈrɛtɝɪk,cmu_dict
rig,ˈrɪg,cmu_dict
rig,ˈrɪg,cmu_dict
riot,ˈraɪət,cmu_dict
rotation,roʊˈteɪʃən,cmu_dict
sack,ˈsæk,cmu_dict
sack,ˈsæk,cmu_dict
sacrifice,ˈsækrəˌfaɪs,cmu_dict
salespeople,ˈseɪlzˌpiːpəl,cmu_dict
salvage,"ˈsælvədʒ, ˈsælvɪdʒ",cmu_dict
sanction,ˈsæŋkʃən,cmu_dict
sanction,ˈsæŋkʃən,cmu_dict
saver,ˈseɪvɝ,cmu_dict
scenario,sɪˈnɛriːoʊ,cmu_dict
scorecard,ˈskɔrˌkɑːrd,cmu_dict
scrap,ˈskræp,cmu_dict
scripture,ˈskrɪptʃɝ,cmu_dict
scroll,ˈskroʊl,cmu_dict
scroll,ˈskroʊl,cmu_dict
scrutiny,ˈskruːtəni,cmu_dict
sediment,ˈsɛdəmənt,cmu_dict
seeker,ˈsiːkɝ,cmu_dict
segmentation,ˌsɛgmənˈteɪʃən,cmu_dict
sender,ˈsɛndɝ,cmu_dict
sensitivity,ˌsɛnsɪˈtɪvɪti,cmu_dict
sensor,ˈsɛnsɝ,cmu_dict
sentiment,"ˈsɛntəmənt, ˈsɛnəmənt",cmu_dict
sentiment,"ˈsɛntəmənt, ˈsɛnəmənt",cmu_dict
separatist,ˈsɛpɝətɪst,cmu_dict
serial,ˈsɪˌriːəl,cmu_dict
setup,ˈsɛˌtəp,cmu_dict
sexuality,ˌsɛkʃuːˈæləti,cmu_dict
shareholder,ˈʃɛrˌhoʊldɝ,cmu_dict
shipment,ˈʃɪpmənt,cmu_dict
shortfall,ˈʃɔrtˌfɔl,cmu_dict
showroom,"ˈʃoʊˌrʊm, ˈʃoʊˌruːm",cmu_dict
shuttle,ˈʃʌtəl,cmu_dict
simplicity,"sɪmˈplɪsəti, sɪmˈplɪsɪti",cmu_dict
simulation,ˌsɪmjəˈleɪʃən,cmu_dict
sin,ˈsɪn,cmu_dict
sender,ˈsɛndɝ,cmu_dict
sensitivity,ˌsɛnsɪˈtɪvɪti,cmu_dict
sensor,ˈsɛnsɝ,cmu_dict
sentiment,"ˈsɛntəmənt, ˈsɛnəmənt",cmu_dict
sentiment,"ˈsɛntəmənt, ˈsɛnəmənt",cmu_dict
separatist,ˈsɛpɝətɪst,cmu_dict
serial,ˈsɪˌriːəl,cmu_dict
setup,ˈsɛˌtəp,cmu_dict
sexuality,ˌsɛkʃuːˈæləti,cmu_dict
shareholder,ˈʃɛrˌhoʊldɝ,cmu_dict
shipment,ˈʃɪpmənt,cmu_dict
shortfall,ˈʃɔrtˌfɔl,cmu_dict
showroom,"ˈʃoʊˌrʊm, ˈʃoʊˌruːm",cmu_dict
shuttle,ˈʃʌtəl,cmu_dict
simplicity,"sɪmˈplɪsəti, sɪmˈplɪsɪti",cmu_dict
simulation,ˌsɪmjəˈleɪʃən,cmu_dict
sin,ˈsɪn,cmu_dict
skeptic,ˈskɛptɪk,cmu_dict
sketch,ˈskɛtʃ,cmu_dict
slab,ˈslæb,cmu_dict
slack,ˈslæk,cmu_dict
slack,ˈslæk,cmu_dict
slowdown,ˈsloʊˌdaʊn,cmu_dict
slump,ˈslʌmp,cmu_dict
snap,ˈsnæp,cmu_dict
snap,ˈsnæp,cmu_dict
socialist,ˈsoʊʃəlɪst,cmu_dict
sodium,ˈsoʊdiːəm,cmu_dict
solid,ˈsɑːləd,cmu_dict
solute,ˈsolutə,generated
sovereign,ˈsɑːvrən,cmu_dict
sovereignty,ˈsɑːvrənti,cmu_dict
span,ˈspæn,cmu_dict
specialization,ˌspɛʃələˈzeɪʃən,cmu_dict
specification,ˌspɛsɪfɪˈkeɪʃən,cmu_dict
specimen,ˈspɛsəmən,cmu_dict
spectrum,ˈspɛktrəm,cmu_dict
spectrum,ˈspɛktrəm,cmu_dict
speculation,ˌspɛkjəˈleɪʃən,cmu_dict
speculation,ˌspɛkjəˈleɪʃən,cmu_dict
speculator,ˈspɛkjəˌleɪtɝ,cmu_dict
sperm,ˈspɝːm,cmu_dict
spill,ˈspɪl,cmu_dict
splice,ˈsplaɪs,cmu_dict
spokesperson,ˈspoʊkspɝsən,cmu_dict
sponsorship,ˈspɑːnsɝˌʃɪp,cmu_dict
spouse,ˈspaʊs,cmu_dict
squeeze,ˈskwiːz,cmu_dict
stakeholder,ˈsteɪkˌhoʊldɝ,cmu_dict
stance,ˈstæns,cmu_dict
stationery,ˈsteɪʃəˌnɛri,cmu_dict
statistic,stəˈtɪstɪk,cmu_dict
statute,ˈstætʃuːt,cmu_dict
stem,ˈstɛm,cmu_dict
stem,ˈstɛm,cmu_dict
sterling,ˈstɝːlɪŋ,cmu_dict
stimulus,ˈstɪmjələs,cmu_dict
stockholder,ˈstɑːkˌhoʊldɝ,cmu_dict
stockmarket,ˈstɑːkˌmɑːrkɪt,cmu_dict
submission,səbˈmɪʃən,cmu_dict
submission,səbˈmɪʃən,cmu_dict
subordinate,"səˈbɔrdəˌneɪt, səˈbɔrdənət",cmu_dict
subscriber,səbˈskraɪbɝ,cmu_dict
subscription,səbˈskrɪpʃən,cmu_dict
subsection,ˈsʌbsɛkʃən,cmu_dict
subset,ˈsʌbˌsɛt,cmu_dict
subsidiary,səbˈsɪdiːˌɛri,cmu_dict
subsidy,ˈsʌbsɪdi,cmu_dict
substitution,ˌsəbstɪˈtuːʃən,cmu_dict
substrate,ˈsʌbˌstreɪt,cmu_dict
succession,səkˈsɛʃən,cmu_dict
succession,səkˈsɛʃən,cmu_dict
successor,səkˈsɛsɝ,cmu_dict
suite,ˈswiːt,cmu_dict
suite,ˈswiːt,cmu_dict
superior,suːˈpɪriːɝ,cmu_dict
surrender,sɝˈɛndɝ,cmu_dict
sustainability,səˌsteɪnəˈbɪlɪti,cmu_dict
swear,ˈswɛr,cmu_dict
syllabus,ˈsɪləbəs,cmu_dict
syndicate,"ˈsɪndɪkət, ˈsɪndəˌkeɪt",cmu_dict
synergy,ˈsɪnɝdʒi,cmu_dict
syntax,ˈsɪnˌtæks,cmu_dict
synthesis,ˈsɪnθəsəs,cmu_dict
tactic,ˈtæktɪk,cmu_dict
tailor,ˈteɪlɝ,cmu_dict
takeover,ˈteɪˌkoʊvɝ,cmu_dict
taker,ˈteɪkɝ,cmu_dict
tangible,ˈtændʒəbəl,cmu_dict
tariff,ˈtɛrəf,cmu_dict
taxation,tækˈseɪʃən,cmu_dict
taxpayer,ˈtækˌspeɪɝ,cmu_dict
tech,ˈtɛk,cmu_dict
technician,tɛkˈnɪʃən,cmu_dict
telecom,ˈtɛləkɑːm,cmu_dict
telecommunication,ˌtɛləkəˌmjuːnɪˈkeɪʃən,cmu_dict
template,"ˈtɛmplət, ˈtɛmpleɪt",cmu_dict
tenant,ˈtɛnənt,cmu_dict
tenure,ˈtɛnjɝ,cmu_dict
tenure,ˈtɛnjɝ,cmu_dict
termination,tɝməˈneɪʃən,cmu_dict
terminology,ˌtɝːmɪˈnɑːlədʒi,cmu_dict
textile,ˈtɛkˌstaɪl,cmu_dict
theorem,ˈθɪrəm,cmu_dict
threshold,ˈθrɛˌʃoʊld,cmu_dict
threshold,ˈθrɛˌʃoʊld,cmu_dict
tier,ˈtiːr,cmu_dict
timber,ˈtɪmbɝ,cmu_dict
tolerance,ˈtɑːlɝəns,cmu_dict
tort,ˈtɔrt,cmu_dict
torture,ˈtɔrtʃɝ,cmu_dict
tract,ˈtrækt,cmu_dict
tract,ˈtrækt,cmu_dict
trademark,ˈtreɪdˌmɑːrk,cmu_dict
trajectory,trəˈdʒɛktɝi,cmu_dict
tranche,ˈtræntʃ,cmu_dict
transaction,trænˈzækʃən,cmu_dict
transcription,ˌtrænˈskrɪpʃən,cmu_dict
transcription,ˌtrænˈskrɪpʃən,cmu_dict
transit,ˈtrænzɪt,cmu_dict
transparency,trænˈspɛrənsi,cmu_dict
transplant,trænˈsplænt,cmu_dict
trauma,ˈtrɔmə,cmu_dict
treasury,ˈtrɛʒɝi,cmu_dict
tribunal,trəˈbjuːnəl,cmu_dict
triple,ˈtrɪpəl,cmu_dict
trustee,ˌtrəˈstiː,cmu_dict
tumble,ˈtʌmbəl,cmu_dict
tuple,ˈtuplə,generated
turmoil,ˈtɝːˌmɔɪl,cmu_dict
turnover,ˈtɝːˌnoʊvɝ,cmu_dict
turnover,ˈtɝːˌnoʊvɝ,cmu_dict
underground,ˈʌndɝˌgraʊnd,cmu_dict
underwriter,ˈʌndɝˌraɪtɝ,cmu_dict
unity,"ˈjuːnəti, ˈjuːnɪti",cmu_dict
unknown,ənˈnoʊn,cmu_dict
uranium,jɝˈeɪniːəm,cmu_dict
urine,"ˈjɝːən, ˈjʊrən",cmu_dict
utilization,ˌjuːtələˈzeɪʃən,cmu_dict
utterance,ˈʌtɝəns,cmu_dict
vacuum,ˈvækjuːm,cmu_dict
vacuum,ˈvækjuːm,cmu_dict
validity,vəˈlɪdɪti,cmu_dict
valuation,væljuːˈeɪʃən,cmu_dict
valve,ˈvælv,cmu_dict
variability,vɛriːəˈbɪlɪti,cmu_dict
variance,ˈvɛriːəns,cmu_dict
